Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,0
76105,1095.088,420.100857,237.154747,1.771420822,0.825420349,79400,311.2874806,0.683653578,0.958501259,0.797489575,0.740982732,0.005520017,0.001026485,0.549055409,0.972608183,2
41869,741.243,256.394601,208.1834683,1.231580024,0.583705982,42231,230.8879956,0.769198266,0.991428098,0.957593616,0.900518165,0.006123734,0.002484082,0.810932965,0.998728841,5
62622,1022.788,396.5943804,202.2522362,1.960889965,0.860190692,63701,282.3699821,0.694765571,0.98306149,0.752255809,0.711986846,0.006333148,0.001003893,0.506925269,0.994024673,4
52156,870.899,342.1205085,195.1835561,1.752814199,0.821289874,52843,257.6957153,0.796031746,0.986999224,0.864128954,0.753230832,0.006559562,0.001302468,0.567356687,0.994470856,6
44380,799.872,303.6898924,186.5010273,1.628355065,0.789215248,44802,237.7106876,0.808378871,0.990580778,0.871678177,0.782741519,0.006842945,0.001584515,0.612684285,0.997667559,6
27770,610.656,224.8720126,157.3307031,1.429295161,0.7144901,28076,188.0368638,0.737935799,0.989101012,0.935820353,0.83619505,0.00809766,0.002442135,0.699222162,0.999394852,3
63650,995.206,406.5779769,201.2407792,2.020355808,0.868914438,64376,284.6782342,0.809734626,0.988722505,0.807573949,0.700181147,0.006387714,0.000947037,0.490253639,0.990486786,4
48388,866.233,349.800953,177.5410253,1.970254212,0.861623061,48990,248.2126409,0.621825846,0.987711778,0.81036017,0.709582518,0.007229085,0.001130511,0.503507349,0.992037476,4
161008,1496.088,505.5965214,407.8607156,1.239630349,0.590971969,163019,452.7711923,0.814059782,0.987664015,0.903947151,0.895518804,0.003140195,0.001245762,0.801953929,0.994126429,1
51332,889.637,330.8228042,198.618899,1.66561594,0.799715985,52283,255.651975,0.75168768,0.981810531,0.815027712,0.772776156,0.006444767,0.001417757,0.597182987,0.994677503,0
52502,895.985,349.7622227,192.6507381,1.815524956,0.834634044,53247,258.5490719,0.662076445,0.986008601,0.821834244,0.739213829,0.006661884,0.001227036,0.546437085,0.992070164,4
44980,798.015,308.1453437,186.6794936,1.650665201,0.795604503,45425,239.31217,0.754900644,0.990203632,0.887579383,0.776621081,0.006850719,0.001537279,0.603140304,0.995582711,6
206979,1795.101,712.4086751,379.0117206,1.879648138,0.846735265,214037,513.3554789,0.607021043,0.967024393,0.807157656,0.72059128,0.003441937,0.000572451,0.519251792,0.976010665,1
54600,915.833,377.5880225,184.7976491,2.043251223,0.872050401,55252,263.6643304,0.616197183,0.988199522,0.818031317,0.698285737,0.006915532,0.001014234,0.48760297,0.996295364,4
69172,1010.033,392.1770149,225.7555362,1.737175626,0.817698288,69782,296.7701565,0.824162993,0.991258491,0.852057827,0.756725012,0.005669592,0.00114679,0.572632744,0.994763646,2
85209,1122.182,430.6441622,256.0528764,1.681856374,0.804035649,87141,329.3804311,0.751640733,0.977829036,0.850293259,0.76485521,0.005053975,0.001066915,0.585003492,0.983891852,2
35338,680.836,227.4674838,198.0449215,1.148565094,0.491900241,35669,212.1172766,0.787686958,0.990720233,0.958002864,0.932516916,0.006436909,0.003002507,0.8695878,0.998778192,5
79671,1092.549,441.1951845,232.8469345,1.894786313,0.849391054,81249,318.4968882,0.704143319,0.980578223,0.838741795,0.721895658,0.005537714,0.000927701,0.521133341,0.987436322,2
53232,880.63,348.7819052,195.4604503,1.784411653,0.828216139,53796,260.34033,0.828268683,0.989515949,0.862572673,0.746427284,0.00655211,0.001254616,0.55715369,0.994191536,6
67792,1064.282,403.333845,214.9557913,1.876357192,0.846148268,68830,293.7949203,0.803099049,0.984919367,0.752098767,0.728416234,0.005949579,0.0010332,0.53059021,0.995576756,0
85998,1174.8,441.3015301,251.9228226,1.751733033,0.821045162,88241,330.9018803,0.745423341,0.974580977,0.783015465,0.749831709,0.005131532,0.00100065,0.562247591,0.984907678,2
81342,1096.012,421.5484704,249.0773745,1.692439834,0.806771944,82596,321.8195939,0.761971673,0.984817667,0.850930503,0.763422516,0.005182421,0.001085856,0.582813938,0.986377525,2
45626,811.443,298.4302641,195.6863029,1.525044214,0.755005294,46236,241.0245371,0.80828373,0.986806817,0.870775545,0.807641068,0.006540794,0.001716658,0.652284094,0.994762083,6
27729,621.646,234.0180239,151.0420751,1.549356521,0.763820069,28014,187.8980025,0.715679443,0.989826515,0.901691104,0.802921071,0.008439469,0.002163646,0.644682247,0.998842643,3
50186,891.424,339.7589455,189.5681591,1.792278551,0.829875249,51060,252.7821192,0.722912045,0.982882883,0.793640462,0.744004308,0.006769995,0.001279587,0.553542411,0.99210219,4
69890,1019.567,397.6524029,225.3539828,1.764567894,0.823916662,70522,298.3064059,0.681421538,0.991038258,0.844876759,0.75016875,0.00568969,0.001111487,0.562753153,0.993016146,2
50190,880.335,361.2338058,178.2027794,2.027094117,0.869849603,50882,252.7921928,0.771963824,0.986399906,0.813825179,0.699802147,0.007197326,0.001064761,0.489723045,0.992714703,4
31519,676.641,255.0735621,157.80274,1.616407689,0.785662138,32065,200.3278244,0.758032708,0.982972088,0.865098731,0.785372748,0.008092692,0.001899224,0.616810353,0.997016997,6
35738,684.449,237.8500276,191.8892822,1.239517001,0.59087126,36051,213.3144038,0.799168139,0.991317855,0.958645244,0.896844141,0.006655382,0.002655954,0.804329414,0.996979983,5
26639,601.862,216.5579368,157.1603046,1.377942969,0.687990766,27043,184.1679349,0.806875663,0.985060829,0.924131841,0.850432626,0.008129357,0.002622984,0.723235651,0.996577481,3
31488,658.189,242.2020375,165.9941975,1.459099421,0.72820982,31850,200.2292855,0.786217228,0.988634223,0.913384634,0.826703556,0.007691884,0.002216214,0.683438769,0.997205112,3
21830,543.295,201.3477434,138.5355551,1.45340121,0.725671568,22029,166.7177833,0.731029402,0.990966453,0.929377563,0.828009197,0.009223442,0.00267432,0.68559923,0.996450751,3
47394,880.106,365.5402721,165.7514278,2.205352177,0.891285625,48081,245.6499847,0.624920886,0.985711612,0.768888322,0.672018936,0.007712796,0.000970326,0.45160945,0.995957884,4
39722,744.336,286.9304966,176.5014251,1.62565541,0.788420618,40051,224.8902426,0.702484747,0.991785474,0.900954632,0.783779505,0.007223466,0.001681516,0.614310312,0.998656882,3
32940,674.619,253.6697594,165.6243528,1.531596985,0.757432676,33307,204.7938246,0.712663075,0.988981295,0.90952852,0.807324551,0.007700964,0.002017983,0.651772931,0.998253455,3
182090,1621.335,617.0719422,379.3651246,1.626591118,0.788696578,183882,481.5020132,0.770881842,0.99025462,0.870463257,0.780301259,0.003388829,0.000774959,0.608870054,0.990382622,1
57126,961.521,402.9992192,183.3261908,2.198263203,0.890540186,58284,269.6944238,0.745955263,0.980131769,0.776472594,0.669218229,0.007054567,0.000872813,0.447853038,0.984498854,4
61988,969.081,359.1672822,220.6176598,1.628007851,0.789113314,62965,280.9369554,0.701864831,0.984483443,0.829463597,0.782189719,0.005794142,0.00133788,0.611820756,0.996048994,0
59305,971.655,391.6593617,194.8650675,2.009900321,0.867442691,60395,274.7898674,0.703516098,0.981952148,0.789363416,0.701604236,0.006604154,0.000987111,0.492248504,0.989370427,4
67801,1015.657,355.0918227,243.8804044,1.456008011,0.726837559,68991,293.8144217,0.781567723,0.982751373,0.825946337,0.827432238,0.005237265,0.001514308,0.684644109,0.996847308,0
32976,685.483,251.3879327,167.7199145,1.498855598,0.744900406,33409,204.9057033,0.710490595,0.987039421,0.881890087,0.81509761,0.00762336,0.002075701,0.664384115,0.995815849,3
52213,900.059,368.2535374,181.332872,2.030815116,0.870361605,52846,257.8364915,0.620851615,0.988021799,0.809928261,0.700160257,0.007052909,0.001045533,0.490224386,0.995555093,4
70626,995.284,375.0609853,241.0058327,1.556231984,0.766220513,71282,299.8729999,0.739849151,0.990797116,0.8959431,0.799531307,0.005310523,0.001338625,0.639250312,0.994821781,2
38001,725.626,240.242188,201.8166779,1.19039809,0.542501069,38491,219.9644879,0.749260618,0.987269751,0.906941381,0.915594758,0.006321996,0.00274061,0.83831376,0.997927099,5
150738,1465.681,532.787063,361.850791,1.472394358,0.73398482,152131,438.0931208,0.729789397,0.990843418,0.881766706,0.822266814,0.003534524,0.000996694,0.676122713,0.995519268,1
29462,626.054,229.7488822,163.585807,1.404454863,0.702159149,29730,193.6806223,0.779603609,0.990985536,0.944601215,0.843010075,0.007798143,0.002429417,0.710665986,0.9980983,3
42490,771.623,296.8766722,183.8915802,1.614411448,0.785059167,43065,232.5939558,0.797350297,0.98664809,0.896780728,0.783469964,0.006986977,0.001623897,0.613825185,0.990966405,6
56679,911.133,355.9458366,204.8914494,1.73724105,0.817713549,57531,268.637198,0.810301939,0.985190593,0.857962864,0.754713696,0.00628003,0.001256812,0.569592763,0.98951993,2
44928,766.3,269.9416282,212.1921254,1.272156673,0.618141683,45295,239.1737993,0.794510858,0.99189756,0.961455745,0.886020437,0.006008316,0.00228406,0.785032214,0.99868397,5
43226,771.987,283.8558859,194.4979469,1.459428701,0.72835532,43684,234.599771,0.809839628,0.989515612,0.911454386,0.826474922,0.006566786,0.001889954,0.683060796,0.99687853,6
48439,835.37,325.6445417,190.4112149,1.710217236,0.811234433,49173,248.343412,0.802661232,0.985073109,0.872262664,0.762621141,0.006722776,0.001402697,0.581591005,0.994646961,6
34566,690.139,252.0327181,175.3030169,1.437697551,0.718471319,35009,209.787507,0.740932865,0.987346111,0.911981123,0.832382036,0.007291348,0.002159128,0.692859854,0.996122915,3
31422,652.173,236.3748951,169.5242381,1.394342766,0.696884095,31770,200.0193315,0.749052421,0.98904627,0.928363502,0.846195326,0.007522592,0.002379194,0.716046531,0.9984143,3
34501,689.51,255.8988439,172.1093863,1.486838396,0.740035282,34873,209.5901656,0.776909566,0.989332722,0.911927702,0.819035219,0.007417143,0.00205886,0.67081869,0.997398985,3
29410,625.321,226.6327495,165.4143252,1.37009143,0.683577115,29746,193.5096251,0.741946063,0.988704364,0.945145914,0.853846699,0.007705976,0.002526545,0.729054186,0.998870892,3
50728,841.03,318.5731578,203.0748504,1.56874747,0.770490709,51137,254.1434548,0.715466418,0.992001877,0.901227902,0.797755393,0.006280026,0.00156899,0.636413668,0.998372331,6
73347,1082.968,363.7976463,257.664828,1.411902622,0.705947522,74564,305.5949949,0.814830862,0.983678451,0.785888568,0.840013667,0.004959953,0.001523361,0.70562296,0.996270908,0
89342,1157.698,452.0659318,253.8619299,1.780755122,0.827436342,90617,337.2740242,0.822064777,0.985929792,0.83767387,0.746072642,0.005059949,0.000967053,0.556624387,0.991211729,2
50771,830.882,302.1716806,214.4716633,1.408911909,0.704435929,51286,254.2511454,0.742428895,0.989958273,0.924159389,0.841412884,0.005951659,0.001840155,0.707975642,0.997475314,5
45454,777.58,278.065298,208.3350827,1.334702223,0.66230901,45868,240.5698033,0.789954814,0.9909741,0.944695417,0.865155793,0.00611751,0.00211413,0.748494546,0.999017334,5
32618,674.388,258.3032768,161.3710513,1.600679147,0.780836989,32985,203.7904008,0.707303322,0.98887373,0.901254663,0.788957861,0.007919041,0.001892638,0.622454507,0.996349949,3
51097,875.59,331.1215109,198.1411118,1.671139865,0.801202016,52042,255.0661111,0.672045981,0.981841589,0.837536381,0.770309698,0.006480253,0.001407451,0.593377031,0.991616011,6
153075,1456.617,522.3663458,374.7944989,1.393740696,0.696565119,154335,441.476096,0.801406224,0.991835941,0.906616009,0.845146514,0.003412486,0.001073937,0.714272629,0.995510832,1
40970,762.238,293.3539402,178.6385746,1.642164582,0.793206796,41480,228.3957621,0.74049306,0.987704918,0.886124279,0.778567221,0.007160213,0.001622894,0.606166918,0.995425844,3
68971,1088.647,370.5714742,237.6788411,1.559126898,0.767219512,70444,296.3386654,0.727427095,0.979089773,0.731311203,0.799680186,0.005372859,0.001355347,0.6394884,0.997043565,0
30136,638.327,230.3926265,167.3832636,1.376437653,0.687152604,30491,195.8835034,0.778687889,0.98835722,0.92941364,0.850216026,0.007645096,0.002464222,0.722867292,0.994981758,3
29388,634.152,239.4808208,156.3951407,1.53125487,0.757306906,29673,193.4372346,0.726975881,0.990395309,0.918318138,0.807735809,0.008148932,0.002139724,0.652437138,0.999047544,3
75346,1071.696,420.3182543,232.3967982,1.808623258,0.83324314,77342,309.7313461,0.786361359,0.974192547,0.824378859,0.736897203,0.005578508,0.001014671,0.543017488,0.982114059,2
45598,774.842,260.7270609,223.1483769,1.168402229,0.5171916,45973,240.9505691,0.790479162,0.991843038,0.954397628,0.92414868,0.005717949,0.00257269,0.854050783,0.997874838,5
38396,732.799,269.9425883,181.7355993,1.485358891,0.739425885,38877,221.1047389,0.707264957,0.987627646,0.898516612,0.819080606,0.007030487,0.001951964,0.67089304,0.996516942,6
66564,1034.565,424.5587911,202.1947356,2.099751953,0.879311693,67400,291.1218251,0.596072391,0.987596439,0.781508511,0.685704386,0.006378204,0.000869813,0.470190505,0.987283431,4
59468,945.536,370.0789421,205.5291693,1.80061518,0.831606207,60107,275.1672387,0.746710196,0.989368959,0.835866769,0.743536601,0.006223161,0.001173276,0.552846677,0.995464119,2
65330,974.886,344.9799398,242.1259681,1.424795294,0.712319636,66249,288.4107131,0.76049124,0.986128092,0.863803292,0.836021692,0.005280575,0.001591223,0.69893227,0.995835409,0
48269,877.25,356.6748722,173.2257123,2.059018072,0.87414313,48781,247.9072399,0.599056779,0.98950411,0.788190892,0.695051037,0.007389316,0.001063777,0.483095944,0.99470328,4
45729,804.843,301.5856969,194.1467777,1.553390175,0.765233122,46214,241.2964383,0.785451735,0.989505345,0.887113577,0.800092447,0.006595064,0.001667092,0.640147924,0.994399496,6
32108,662.945,251.4665647,163.011202,1.542633645,0.761434332,32422,202.1909377,0.781844303,0.990315218,0.918053772,0.804047003,0.007831897,0.002019168,0.646491583,0.997299668,3
46173,792.175,286.6587399,205.4085909,1.395553801,0.697524011,46608,242.4650274,0.782659547,0.990666838,0.924603838,0.845831624,0.006208363,0.001960165,0.715431136,0.998422641,5
43188,790.801,294.9917288,187.3927038,1.574190045,0.772308778,43721,234.49663,0.738004101,0.987809062,0.867837749,0.794926118,0.00683041,0.001682417,0.631907534,0.994742549,6
35762,690.56,236.8214407,192.7075785,1.228916073,0.581249747,36157,213.3860178,0.791159683,0.989075421,0.942386,0.901041803,0.006622153,0.002692519,0.81187633,0.997727872,5
67036,1036.913,428.3003348,201.1097099,2.129685011,0.882904284,67879,292.1521626,0.623011152,0.987580842,0.783489747,0.682119856,0.006389109,0.000853224,0.465287498,0.99091581,4
39257,723.526,255.0806668,196.2999924,1.299443081,0.638573971,39588,223.5700445,0.760455611,0.99163888,0.942364002,0.87646801,0.006497712,0.00236529,0.768196173,0.998227202,5
36924,703.026,250.9068247,187.6110881,1.337377376,0.664000527,37327,216.8250376,0.749147866,0.989203526,0.938805948,0.864165564,0.006795223,0.002337606,0.746782122,0.998729515,3
84584,1126.361,394.41481,274.3782349,1.437485777,0.718372101,85824,328.1702205,0.803572107,0.985551827,0.837804857,0.832043352,0.004662995,0.001378569,0.692296139,0.995165854,0
42619,793.846,297.9997164,183.3030949,1.62572114,0.788440022,43149,232.9467668,0.693860606,0.987716981,0.84984671,0.781701304,0.00699218,0.001610481,0.611056928,0.993408166,6
55039,938.168,384.276326,183.7589375,2.091198019,0.878253803,55850,264.7221776,0.588023504,0.985478962,0.785812925,0.68888495,0.006981891,0.000969928,0.474562474,0.992404106,4
43150,788.215,294.72321,187.6463242,1.570631406,0.771122655,43975,234.3934435,0.690289554,0.981239341,0.872772941,0.795300253,0.006830202,0.001685535,0.632502493,0.993428279,6
43871,814.595,328.4832516,170.8977177,1.922104379,0.854006029,44373,236.343589,0.643505684,0.988686814,0.830814213,0.719499664,0.00748748,0.001237764,0.517679766,0.995034545,4
46597,808.28,306.109804,194.3879033,1.574736899,0.772490176,47143,243.575744,0.730681177,0.988418217,0.896280928,0.795713632,0.006569303,0.001624524,0.633160185,0.997060706,6
35363,693.308,247.6217738,182.109893,1.359738176,0.677594516,35741,212.1922949,0.734983581,0.989423911,0.924499205,0.856920988,0.007002284,0.00232907,0.734313579,0.998474206,3
48918,873.66,356.6948346,175.3600489,2.034071254,0.870807094,49448,249.5682914,0.615320755,0.98928167,0.80536667,0.699668925,0.007291689,0.001077899,0.489536604,0.995752334,4
47407,808.47,291.717734,207.1099133,1.408516519,0.704235123,47884,245.6836728,0.732063992,0.990038426,0.911432518,0.842196563,0.006153474,0.001909651,0.70929505,0.999053795,5
42412,762.522,279.0436429,194.1209661,1.437472976,0.718366103,42819,232.3803683,0.724310477,0.990494874,0.916629563,0.832774278,0.006579356,0.001951966,0.693512999,0.996906194,6
74727,1064.7,404.4919384,237.4490424,1.703489449,0.809564929,75848,308.4564336,0.774919114,0.985220441,0.828386291,0.762577457,0.005412929,0.00112914,0.581524377,0.990620641,2
43964,795.449,266.7102618,210.1685413,1.26903037,0.615671136,44557,236.593963,0.778840703,0.986691205,0.873136981,0.887082339,0.00606656,0.002317277,0.786915077,0.998619132,5
52183,853.722,324.3069361,206.0519971,1.57390824,0.772215209,52876,257.7624084,0.772166321,0.986893865,0.899717071,0.794810038,0.006214801,0.00152989,0.631722997,0.994274031,6
69452,1053.073,426.8231958,210.749841,2.025259871,0.869596064,70718,297.370195,0.824307163,0.98209791,0.787005314,0.696705797,0.006145585,0.000893184,0.485398968,0.983059052,4
49753,812.08,273.5577319,231.9879368,1.179189468,0.529931999,50186,251.6892669,0.82397072,0.991372096,0.948050578,0.92005905,0.005498316,0.002430369,0.846508655,0.998194091,5
42843,776.196,284.0933385,192.7875666,1.473608198,0.734502084,43422,233.5581337,0.803974554,0.986665745,0.893607772,0.8221176,0.006631033,0.001868516,0.675877349,0.995978401,6
31977,662.731,248.2332684,164.8049984,1.506224148,0.747810878,32380,201.7780487,0.758108108,0.987554046,0.914898698,0.812856592,0.007762869,0.002090537,0.66073584,0.995216277,3
50074,841.114,312.1499274,205.1383646,1.521655532,0.753734578,50768,252.499895,0.693161683,0.986329972,0.889431335,0.808905826,0.006233773,0.001646352,0.654328636,0.995662789,6
69448,993.332,374.9551683,236.5010886,1.585426818,0.77599019,70025,297.3616315,0.783227509,0.991760086,0.884465209,0.793059162,0.005399078,0.001317412,0.628942834,0.997142837,0
54282,879.376,327.5206119,211.5995489,1.547832278,0.763282539,54920,262.8953955,0.760315993,0.988383103,0.882097289,0.802683513,0.006033687,0.001545041,0.644300823,0.99726961,6
58176,950.621,385.1351952,192.948218,1.996054689,0.865454069,58970,272.1616868,0.793323515,0.986535527,0.808982102,0.706665322,0.006620173,0.001018367,0.499375877,0.996781562,4
41514,757.89,279.1582868,189.5482509,1.472755805,0.734139019,41958,229.9070822,0.752801654,0.989417989,0.908222154,0.823572479,0.006724437,0.001908284,0.678271628,0.998928477,6
45790,809.732,306.7080558,190.5887677,1.609266167,0.783492497,46349,241.4573228,0.76605213,0.98793933,0.877602602,0.787254584,0.006698145,0.001587066,0.61976978,0.997374538,6
41175,747.36,276.1451824,190.2841646,1.45122524,0.72469202,41595,228.9664566,0.805205726,0.989902633,0.926368485,0.829152458,0.006706623,0.001955335,0.687493798,0.997708352,6
46838,820.688,316.4250758,189.3233353,1.671347461,0.801257522,47299,244.2048194,0.677633102,0.990253494,0.873880482,0.771761905,0.006755734,0.001478379,0.595616438,0.995482022,6
52736,888.201,354.7989039,192.5952155,1.842199989,0.839843097,53954,259.1246044,0.766511628,0.977425214,0.840029493,0.730342179,0.006727831,0.001180757,0.533399698,0.982628918,6
37735,722.21,251.7711979,191.2624919,1.316364727,0.650311244,38145,219.1932805,0.791256029,0.98925154,0.909132584,0.870605067,0.006672087,0.002364429,0.757953182,0.997742833,5
59413,920.796,348.2599063,218.4122537,1.594507178,0.778896067,60023,275.0399627,0.713763981,0.989837229,0.880571242,0.789754886,0.005861679,0.001406601,0.62371278,0.994514505,2
45165,791.454,292.3904356,197.3641063,1.481477261,0.737815969,45658,239.8038032,0.809844002,0.98920233,0.906067435,0.820149273,0.006473828,0.00180681,0.67264483,0.996508021,6
45811,801.271,303.5523447,192.7018759,1.57524333,0.772657958,46256,241.5126845,0.811819954,0.990379626,0.896645527,0.795621212,0.006626189,0.001637831,0.633013114,0.997149685,6
26689,604.602,223.6594583,152.2521771,1.469006635,0.732532444,26962,184.3406906,0.736370158,0.989874638,0.917493522,0.824202526,0.008380211,0.002385451,0.679309804,0.99791061,3
56906,949.645,392.1080118,185.1701016,2.117555741,0.881468627,57496,269.1746079,0.813872998,0.989738417,0.792949175,0.686480765,0.006890451,0.000943932,0.471255841,0.997910511,4
65994,1024.72,343.7082805,245.3333569,1.400984705,0.700366245,67205,289.8726798,0.754544831,0.981980507,0.789775926,0.843368334,0.005208175,0.001625303,0.711270146,0.996478596,0
50501,909.986,359.9219079,179.6326235,2.003655577,0.866551438,51274,253.5741908,0.622362713,0.984924133,0.766373396,0.70452558,0.007127025,0.001083116,0.496356293,0.994527054,4
70374,1067.18,394.9477693,227.1444539,1.738751542,0.818065334,71394,299.3375348,0.792339391,0.985713085,0.77650945,0.757916763,0.005612126,0.001142334,0.574437819,0.998804644,0
63745,944.139,356.6672994,228.0424993,1.564038723,0.768898917,64278,284.8906014,0.788562168,0.991707894,0.898636624,0.798757278,0.00559522,0.001404935,0.63801319,0.997877335,2
26920,607.998,227.5359148,151.0809268,1.50605321,0.747743971,27204,185.1367293,0.799429827,0.989560359,0.915125418,0.813659371,0.0084523,0.002285205,0.662041572,0.997069835,3
27239,613.129,224.3137021,154.7945165,1.449106255,0.723732599,27562,186.230427,0.714746786,0.988280967,0.910536391,0.830223144,0.00823502,0.002413369,0.689270469,0.998826148,3
67044,981.016,376.8722117,228.2517453,1.651125213,0.795732996,67723,292.1695946,0.800401132,0.989973864,0.87542229,0.775248441,0.005621267,0.0012525,0.601010146,0.992343005,2
66795,1067.697,363.0668917,234.7617091,1.546533687,0.762823031,68388,291.6265341,0.781904806,0.97670644,0.73630504,0.803230867,0.00543554,0.001395674,0.645179825,0.997792334,0
43902,794.95,299.1453083,187.2184535,1.597840932,0.779947838,44383,236.4270765,0.681538748,0.989162517,0.8730006,0.790341917,0.006813933,0.001639977,0.624640346,0.998075913,6
58188,967.634,390.0822027,192.3134372,2.028366859,0.870025081,58986,272.1897548,0.610859158,0.986471366,0.780946089,0.697775374,0.006703826,0.000980314,0.486890472,0.987592498,4
34079,686.949,251.3405216,173.0145374,1.452713312,0.725362518,34519,208.3044177,0.727096224,0.987253397,0.90750226,0.828773715,0.007375232,0.002146344,0.68686587,0.997819193,3
43126,784.094,289.984833,189.7277689,1.528425885,0.756262858,43628,234.3282497,0.795051896,0.988493628,0.881480646,0.808070709,0.00672413,0.001768534,0.652978271,0.998028892,6
52655,915.993,310.9966465,216.5300928,1.436274481,0.717803496,53696,258.9255264,0.740951818,0.980613081,0.788615251,0.83256694,0.005906308,0.001750542,0.69316771,0.995579093,0
42883,752.306,258.7003767,211.2291737,1.22473791,0.577343706,43202,233.667138,0.786439994,0.992616083,0.952151318,0.903234626,0.006032702,0.002476817,0.81583279,0.999181346,5
59664,982.497,410.2849482,185.6243139,2.210297453,0.891801038,60327,275.6203262,0.623898108,0.989009896,0.776711551,0.671777815,0.006876591,0.000863884,0.451285433,0.997475043,4
32217,667.032,244.093633,168.4897961,1.448714632,0.723554681,32596,202.5338451,0.781283345,0.988372806,0.909916673,0.829738337,0.007576548,0.002215214,0.688465708,0.997390344,3
43027,775.195,244.1335887,224.7026617,1.086473951,0.390957741,43738,234.0591333,0.783477184,0.983744113,0.899764812,0.958733841,0.005673963,0.002957049,0.919170579,0.99865489,5
33663,683.694,262.2051247,164.0061974,1.598751321,0.780233669,33962,207.0291351,0.68472225,0.991196043,0.904980339,0.78956937,0.007789119,0.001867365,0.62341979,0.996693213,3
73591,1051.278,412.8532672,228.2203079,1.809011963,0.833321961,74305,306.102877,0.731375472,0.990390956,0.83675712,0.741432614,0.005610105,0.001045773,0.549722321,0.994454255,2
42791,773.403,290.7249166,188.2196012,1.544604891,0.76213787,43176,233.416352,0.769317896,0.991083009,0.89898117,0.802877011,0.006794067,0.001741429,0.644611494,0.995670066,6
37413,713.916,268.288886,178.0218441,1.507055987,0.748136058,37777,218.2560677,0.748994014,0.990364508,0.922440085,0.813511402,0.007171007,0.001937379,0.661800801,0.997370859,3
47270,808.68,296.3622417,203.7909855,1.45424608,0.72605036,47765,245.3284192,0.784173855,0.989636763,0.908326661,0.827799175,0.006269563,0.001816005,0.685251474,0.99652427,6
34741,688.336,254.1394924,174.7584545,1.45423289,0.726044453,35090,210.3178904,0.767316017,0.990054146,0.921406373,0.827568704,0.007315261,0.002116537,0.68486996,0.995960421,3
35377,687.757,237.8744339,189.4917581,1.255328656,0.604501323,35712,212.2342936,0.781984969,0.9906194,0.939854937,0.89221145,0.006723985,0.002628317,0.796041272,0.999293419,5
39128,739.882,269.6326514,185.0851589,1.456803198,0.727191621,39580,223.2024124,0.796255596,0.988580091,0.898199047,0.827801868,0.006891041,0.001996044,0.685255932,0.998283033,3
34469,666.834,230.1579705,190.9936711,1.205055483,0.558005411,34747,209.4929447,0.789667812,0.991999309,0.974098956,0.910213729,0.006677245,0.002827162,0.828489033,0.998375252,5
28209,615.103,223.5858671,160.9587055,1.389088378,0.694081325,28488,189.5173193,0.779986728,0.990206403,0.936918608,0.84762656,0.007926047,0.002523798,0.718470784,0.998019416,3
42710,816.687,335.8384996,163.6708304,2.051914191,0.873206825,43315,233.1953279,0.806229353,0.986032552,0.804689159,0.694367466,0.007863229,0.001127556,0.482146178,0.989322584,4
35350,693.587,254.677713,177.2426478,1.436887319,0.71809141,35773,212.1532887,0.741556535,0.98817544,0.923415995,0.833026519,0.007204461,0.002140014,0.693933181,0.997103788,3
38657,739.945,290.6699879,169.7466428,1.712375474,0.811765117,38988,221.8549551,0.682889344,0.991510208,0.887235952,0.763253739,0.007519207,0.001574083,0.58255627,0.997555069,3
188980,1696.319,650.0019914,374.7298894,1.734588059,0.817093087,192822,490.5270728,0.645608713,0.980074888,0.82529774,0.754654723,0.003439528,0.000688132,0.569503751,0.987854406,1
44551,787.717,288.0984807,198.2078912,1.453516704,0.725723399,45291,238.1682073,0.765375893,0.983661213,0.902249987,0.826690258,0.006466712,0.001863093,0.683416783,0.993357709,6
38089,732.64,259.0023968,187.6696203,1.380097623,0.689183949,38574,220.2190296,0.713851978,0.987426764,0.891719333,0.850258656,0.006799926,0.002192241,0.722939781,0.997727474,6
115608,1298.623,500.2983097,296.8988262,1.68508012,0.804875582,117222,383.6621916,0.779649587,0.986231254,0.861452967,0.766866856,0.004327541,0.000923211,0.588084774,0.990969962,2
46129,807.467,302.1367324,195.4160349,1.546120473,0.762676513,46628,242.3494728,0.796701209,0.989298276,0.88906669,0.802118534,0.006549822,0.00167249,0.643394142,0.994764856,6
42316,770.012,293.4460478,184.402955,1.591330507,0.777886363,42757,232.1172216,0.774649434,0.989685899,0.896849325,0.791004763,0.006934636,0.001674634,0.625688536,0.995677255,6
34958,672.491,231.2618911,192.6081255,1.200686059,0.553487963,35254,210.973714,0.797927461,0.99160379,0.971367322,0.912271853,0.006615421,0.002826405,0.832239935,0.999258887,5
31992,664.928,237.7309518,171.97862,1.382328523,0.690411323,32361,201.8253689,0.809903547,0.988597386,0.909289157,0.848965468,0.00743095,0.002381136,0.720742366,0.996302731,3
75197,1069.437,417.855791,230.9254685,1.809483352,0.833417471,76303,309.4249409,0.748675826,0.985505157,0.826228112,0.740506528,0.005556815,0.001030674,0.548349918,0.992230047,2
50129,825.083,303.2506787,210.7995845,1.438573417,0.718881056,50553,252.6385266,0.786682778,0.991612763,0.925344882,0.833101274,0.006049406,0.001797561,0.694057732,0.998453004,5
